,county,state,fips,PCA
571,Brown,Illinois,17009,-1.0146186664373278
572,Bureau,Illinois,17011,-1.0647063112851665
573,Calhoun,Illinois,17013,-3.326822146675141
574,Carroll,Illinois,17015,-2.7250071528621165
575,Cass,Illinois,17017,1.0201872228123612
576,Champaign,Illinois,17019,0.8374331419983959
577,Christian,Illinois,17021,-1.2112466062738296
578,Clark,Illinois,17023,-1.4855036934886932
579,Clay,Illinois,17025,-0.5078245301505349
580,Clinton,Illinois,17027,-2.094826311899165
581,Coles,Illinois,17029,-0.8923789372489186
582,Cook,Illinois,17031,2.8935443108220684
583,Crawford,Illinois,17033,-1.4949749493364437
584,Cumberland,Illinois,17035,-2.1985806428344388
585,De Witt,Illinois,17039,-2.3450113834006308
586,DeKalb,Illinois,17037,0.6718751418575928
587,Douglas,Illinois,17041,-1.4623733265093284
588,DuPage,Illinois,17043,-0.672892581714138
589,Edgar,Illinois,17045,-1.8447660377188577
590,Edwards,Illinois,17047,-2.281896723264695
591,Effingham,Illinois,17049,-1.9064383939955056
592,Fayette,Illinois,17051,-1.2249651746672727
593,Ford,Illinois,17053,-1.5490954820203708
594,Franklin,Illinois,17055,-1.0481409501570327
595,Fulton,Illinois,17057,-0.9570507533764977
596,Gallatin,Illinois,17059,-1.458069099605319
597,Greene,Illinois,17061,-2.046092469586397
598,Grundy,Illinois,17063,-1.0379780696630982
599,Hamilton,Illinois,17065,-3.1052935907793233
600,Hancock,Illinois,17067,-2.9989840354919446
601,Hardin,Illinois,17069,-2.875955874170963
602,Henderson,Illinois,17071,-2.1616233849578497
603,Henry,Illinois,17073,-1.777891130491912
604,Iroquois,Illinois,17075,-1.3479395344689578
605,Jackson,Illinois,17077,-0.08060310887345246
606,Jasper,Illinois,17079,-3.0758545048721997
607,Jefferson,Illinois,17081,-0.19701505915995907
608,Jersey,Illinois,17083,-2.5969843100518504
609,Jo Daviess,Illinois,17085,-3.180652312679467
610,Johnson,Illinois,17087,-1.9905784807739588
611,Kane,Illinois,17089,2.1243098236256346
612,Kankakee,Illinois,17091,0.7929316439771628
613,Kendall,Illinois,17093,0.12147723382905852
614,Knox,Illinois,17095,-0.6065103292036005
615,LaSalle,Illinois,17099,-0.9601141100462249
616,Lake,Illinois,17097,0.9874064910948038
617,Lawrence,Illinois,17101,0.14947858959916244
618,Lee,Illinois,17103,-1.2756772336871673
619,Livingston,Illinois,17105,-0.7992087694597899
620,Logan,Illinois,17107,-0.7163711499274991
621,Macon,Illinois,17115,0.2322389137148856
622,Macoupin,Illinois,17117,-1.9543883570974414
623,Madison,Illinois,17119,-0.9246122667553721
624,Marion,Illinois,17121,-0.33115669835057987
625,Marshall,Illinois,17123,-2.8891913379550367
626,Mason,Illinois,17125,-1.9136357287616055
627,Massac,Illinois,17127,-0.9205464144209988
628,McDonough,Illinois,17109,-1.077018947570704
629,McHenry,Illinois,17111,-1.2581373734179935
630,McLean,Illinois,17113,-0.6869945035654315
631,Menard,Illinois,17129,-1.8999359561064404
632,Mercer,Illinois,17131,-2.727090551798262
633,Monroe,Illinois,17133,-3.386895464758406
634,Montgomery,Illinois,17135,-1.0737150915843623
635,Morgan,Illinois,17137,-0.9708513185254333
636,Moultrie,Illinois,17139,-2.0417747795567154
637,Ogle,Illinois,17141,-0.9660607083968603
638,Peoria,Illinois,17143,0.8952546773465745
639,Perry,Illinois,17145,-0.725716430663944
640,Piatt,Illinois,17147,-3.322088803732648
641,Pike,Illinois,17149,-2.173068350604233
642,Pope,Illinois,17151,-3.323192736864252
643,Pulaski,Illinois,17153,-0.513321734699182
644,Putnam,Illinois,17155,-2.6766500286633934
645,Randolph,Illinois,17157,-1.3701401260280988
646,Richland,Illinois,17159,-1.5935807435923988
647,Rock Island,Illinois,17161,0.842993529688707
648,Saline,Illinois,17165,0.05018412538446494
649,Sangamon,Illinois,17167,-0.2270452266301139
650,Schuyler,Illinois,17169,-1.7983989793164146
651,Shelby,Illinois,17173,-2.6929789459168663
652,St. Clair,Illinois,17163,1.4839617142297163
653,Stark,Illinois,17175,-2.621455722984726
654,Stephenson,Illinois,17177,-0.23129127746303937
655,Tazewell,Illinois,17179,-2.066283204956845
656,Union,Illinois,17181,-1.2676661545183159
657,Vermilion,Illinois,17183,0.7406282652689627
658,Wabash,Illinois,17185,-2.221248023264988
659,Warren,Illinois,17187,-0.8516930582042037
660,Washington,Illinois,17189,-2.8564663791417026
661,Wayne,Illinois,17191,-2.2753925956587437
662,White,Illinois,17193,-1.7785795614430617
663,Whiteside,Illinois,17195,-0.9812713885984174
664,Will,Illinois,17197,0.18827549077381994
665,Williamson,Illinois,17199,-0.8792267473768794
666,Winnebago,Illinois,17201,1.2853912063068416
667,Woodford,Illinois,17203,-2.97560721728909
668,Adams,Indiana,18001,-0.4706672694327091
669,Allen,Indiana,18003,0.8895552440229436
670,Bartholomew,Indiana,18005,-0.1755923198886013
671,Benton,Indiana,18007,-1.0185413131132728
672,Blackford,Indiana,18009,-1.8732644047129714
673,Boone,Indiana,18011,-1.815744485720428
674,Brown,Indiana,18013,-2.823242728477763
675,Carroll,Indiana,18015,-2.296099075022959
676,Cass,Indiana,18017,0.5974850154355288
677,Clark,Indiana,18019,-0.9679347879926337
678,Clay,Indiana,18021,-1.492143670009909
679,Clinton,Indiana,18023,0.3675681913032606
680,Crawford,Indiana,18025,-1.3122087767765522
681,Daviess,Indiana,18027,-0.21396901242887084
682,DeKalb,Indiana,18033,-1.4738570056997493
683,Dearborn,Indiana,18029,-1.9937741501783113
684,Decatur,Indiana,18031,-0.3435229134173024
685,Delaware,Indiana,18035,-1.0049855147955113
686,Dubois,Indiana,18037,-1.5276910835164392
687,Elkhart,Indiana,18039,1.8617321530998778
688,Fayette,Indiana,18041,-0.8402117629187902
689,Floyd,Indiana,18043,-0.9490153880372709
690,Fountain,Indiana,18045,-2.1635794969197675
691,Franklin,Indiana,18047,-2.1578631337596224
692,Fulton,Indiana,18049,-1.6348188828726447
693,Gibson,Indiana,18051,-1.6134299496731652
694,Grant,Indiana,18053,-0.5036422373236286
695,Greene,Indiana,18055,-2.0164376903488246
696,Hamilton,Indiana,18057,-1.3852321659818465
697,Hancock,Indiana,18059,-1.9783981999740528
698,Harrison,Indiana,18061,-1.9895603333235203
699,Hendricks,Indiana,18063,-1.4613955489739916
700,Henry,Indiana,18065,-1.5236787439708297
701,Howard,Indiana,18067,-0.2335822206601688
702,Huntington,Indiana,18069,-2.4034231554013132
703,Jackson,Indiana,18071,-0.19302524477548139
704,Jasper,Indiana,18073,-1.3622749589062073
705,Jay,Indiana,18075,-0.8578763912347322
706,Jefferson,Indiana,18077,-0.38323906830524673
707,Jennings,Indiana,18079,-0.8344547588493617
708,Johnson,Indiana,18081,-0.7861973998356228
709,Knox,Indiana,18083,-0.7335903233971567
710,Kosciusko,Indiana,18085,-0.7668030904320695
711,LaGrange,Indiana,18087,-0.4352868098324699
712,LaPorte,Indiana,18091,0.15102080872361354
713,Lake,Indiana,18089,1.9811454243982267
714,Lawrence,Indiana,18093,-1.603568406725765
715,Madison,Indiana,18095,-0.1789462775231291
716,Marion,Indiana,18097,2.7291279664313497
717,Marshall,Indiana,18099,-0.5686523485575443
718,Martin,Indiana,18101,-2.1712045597632947
719,Miami,Indiana,18103,-0.722368320179649
720,Monroe,Indiana,18105,-0.602165356649686
721,Montgomery,Indiana,18107,-0.9704810360258677
722,Morgan,Indiana,18109,-2.066819224163218
723,Newton,Indiana,18111,-1.4978872768384663
724,Noble,Indiana,18113,0.07179589057019144
725,Ohio,Indiana,18115,-3.127995337050679
726,Orange,Indiana,18117,-1.1050351727649992
727,Owen,Indiana,18119,-2.0248741754483848
728,Parke,Indiana,18121,-2.3810168255549344
729,Perry,Indiana,18123,-1.6828815724490018
730,Pike,Indiana,18125,-2.9860646307002363
731,Porter,Indiana,18127,-0.939158055590624
732,Posey,Indiana,18129,-2.579623405520787
733,Pulaski,Indiana,18131,-2.107504656859903
734,Putnam,Indiana,18133,-1.3940346613343064
735,Randolph,Indiana,18135,-1.19458808620154
736,Ripley,Indiana,18137,-1.9496047094075994
737,Rush,Indiana,18139,-0.9465016396583193
738,Scott,Indiana,18143,-2.0657622556725768
739,Shelby,Indiana,18145,-0.9690572651872537
740,Spencer,Indiana,18147,-3.046792670901043
741,St. Joseph,Indiana,18141,0.5937480286287425
742,Starke,Indiana,18149,-1.789349093051501
743,Steuben,Indiana,18151,-2.274072546275894
744,Sullivan,Indiana,18153,-0.2609107667994951
745,Switzerland,Indiana,18155,-0.6540796263263735
746,Tippecanoe,Indiana,18157,0.4433932386457588
747,Tipton,Indiana,18159,-2.771342447594328
748,Union,Indiana,18161,-2.6303871402306584
749,Vanderburgh,Indiana,18163,0.14566846558164215
750,Vermillion,Indiana,18165,-1.3180389290840788
751,Vigo,Indiana,18167,0.078228580686776
752,Wabash,Indiana,18169,-2.10117038582733
753,Warren,Indiana,18171,-2.37157430300703
754,Warrick,Indiana,18173,-2.1048639563912794
755,Washington,Indiana,18175,-1.437570806314693
756,Wayne,Indiana,18177,-0.4891933829288142
757,Wells,Indiana,18179,-1.5995165761400638
758,White,Indiana,18181,-1.6237976453637342
759,Whitley,Indiana,18183,-2.393051235150637
760,Adair,Iowa,19001,-2.8070908339202916
761,Adams,Iowa,19003,-3.4941316403271183
762,Allamakee,Iowa,19005,-2.156638700089053
763,Appanoose,Iowa,19007,-2.6811178034939256
764,Audubon,Iowa,19009,-3.6654357383298573
765,Benton,Iowa,19011,-2.932081382150723
766,Black Hawk,Iowa,19013,-0.6140376006174021
767,Boone,Iowa,19015,-2.5148984209381835
768,Bremer,Iowa,19017,-3.572629593486786
769,Buchanan,Iowa,19019,-2.7466439035407673
770,Buena Vista,Iowa,19021,3.4854033714036485
771,Butler,Iowa,19023,-3.5258010060151816
772,Calhoun,Iowa,19025,-2.288755107916287
773,Carroll,Iowa,19027,-2.381881952672087
774,Cass,Iowa,19029,-1.705612530189587
775,Cedar,Iowa,19031,-3.3346819711171727
776,Cerro Gordo,Iowa,19033,-2.080014897869502
777,Cherokee,Iowa,19035,-2.465831425512866
778,Chickasaw,Iowa,19037,-2.5992197436374656
779,Clarke,Iowa,19039,-0.34090782541152603
780,Clay,Iowa,19041,-1.2489653145275252
781,Clayton,Iowa,19043,-2.56788830262623
782,Clinton,Iowa,19045,-1.1664320319719865
783,Crawford,Iowa,19047,1.6859944209357138
784,Dallas,Iowa,19049,-1.3698926833193625
785,Davis,Iowa,19051,-1.0783336921458289
786,Decatur,Iowa,19053,-1.1917142521794668
787,Delaware,Iowa,19055,-2.38480512291636
788,Des Moines,Iowa,19057,-0.3440424627659635
789,Dickinson,Iowa,19059,-3.470357583220275
790,Dubuque,Iowa,19061,-1.6149685711222401
791,Emmet,Iowa,19063,-1.3674446140975005
792,Fayette,Iowa,19065,-2.077600835531189
793,Floyd,Iowa,19067,-1.7540554041876866
794,Franklin,Iowa,19069,-0.4619252744202119
795,Fremont,Iowa,19071,-2.165193296410774
796,Greene,Iowa,19073,-2.4484539371121357
797,Grundy,Iowa,19075,-3.2882814364280035
798,Guthrie,Iowa,19077,-2.4259068146769636
799,Hamilton,Iowa,19079,-1.9600233939465985
800,Hancock,Iowa,19081,-3.290114437390691
801,Hardin,Iowa,19083,-2.735273757053702
802,Harrison,Iowa,19085,-2.5216890051618632
803,Henry,Iowa,19087,-1.0387237291135627
804,Howard,Iowa,19089,-2.9691150476473065
805,Humboldt,Iowa,19091,-1.63961164602803
806,Ida,Iowa,19093,-2.5173783138330825
807,Iowa,Iowa,19095,-2.5521912091404597
808,Jackson,Iowa,19097,-1.9653692573527974
809,Jasper,Iowa,19099,-1.9366928227167206
810,Jefferson,Iowa,19101,-1.5313557656714476
811,Johnson,Iowa,19103,-0.6516937294801909
812,Jones,Iowa,19105,-2.3438838565589397
813,Keokuk,Iowa,19107,-2.734615943247083
814,Kossuth,Iowa,19109,-3.1839761620376366
815,Lee,Iowa,19111,-1.1088356634736496
816,Linn,Iowa,19113,-1.3663033687272037
817,Louisa,Iowa,19115,0.1731909992059517
818,Lucas,Iowa,19117,-2.5789973578879866
819,Lyon,Iowa,19119,-2.932635406743473
820,Madison,Iowa,19121,-2.7986511802130427
821,Mahaska,Iowa,19123,-1.292259753827526
822,Marion,Iowa,19125,-2.8377142797794974
823,Marshall,Iowa,19127,1.0890900109315753
824,Mills,Iowa,19129,-2.4298193245193405
825,Mitchell,Iowa,19131,-3.5781772016123035
826,Monona,Iowa,19133,-2.788632212665579
827,Monroe,Iowa,19135,-2.2098797899945315
828,Montgomery,Iowa,19137,-0.5576521234584713
829,Muscatine,Iowa,19139,0.43803416074913804
830,O'Brien,Iowa,19141,-2.557184126807873
831,Osceola,Iowa,19143,-1.812552445445472
832,Page,Iowa,19145,-1.9791348712365215
833,Palo Alto,Iowa,19147,-2.801570430464206
834,Plymouth,Iowa,19149,-1.9432998731280051
835,Pocahontas,Iowa,19151,-2.6549386180985506
836,Polk,Iowa,19153,0.5579957969328191
837,Pottawattamie,Iowa,19155,-0.13248876431633255
838,Poweshiek,Iowa,19157,-2.1745354137871273
839,Ringgold,Iowa,19159,-2.586314630705652
840,Sac,Iowa,19161,-3.1079658776290415
841,Scott,Iowa,19163,-0.2939332742312593
842,Shelby,Iowa,19165,-3.159957036749138
843,Sioux,Iowa,19167,-1.3556579563500402
844,Story,Iowa,19169,-1.4467820301395315
845,Tama,Iowa,19171,-0.27699234866351924
846,Taylor,Iowa,19173,-1.753040538340057
847,Union,Iowa,19175,-1.6390220226603882
848,Van Buren,Iowa,19177,-3.3022627835927234
849,Wapello,Iowa,19179,0.6305642873007467
850,Warren,Iowa,19181,-1.4876441952961958
851,Washington,Iowa,19183,-1.4888447805807368
852,Wayne,Iowa,19185,-2.4917318443762935
853,Webster,Iowa,19187,-0.5681566868700642
854,Winnebago,Iowa,19189,-2.6747208946636247
855,Winneshiek,Iowa,19191,-3.9575911942293374
856,Woodbury,Iowa,19193,1.860201098265056
857,Worth,Iowa,19195,-2.2420517015357504
858,Wright,Iowa,19197,-0.5918274899020208
859,Anderson,Kansas,20003,-1.5045819409758818
860,Atchison,Kansas,20005,-0.7497827894488258
861,Barber,Kansas,20007,-1.5300909640080633
862,Barton,Kansas,20009,0.44235774021049523
863,Bourbon,Kansas,20011,-0.22205444863606164
864,Brown,Kansas,20013,-0.8381924376405605
865,Butler,Kansas,20015,-0.8888941080713787
866,Chase,Kansas,20017,-2.7663602027244973
867,Chautauqua,Kansas,20019,-1.4028721602810212
868,Cherokee,Kansas,20021,-1.633779411506542
869,Cheyenne,Kansas,20023,-1.3989569742523498
870,Clark,Kansas,20025,0.025433928985608572
871,Clay,Kansas,20027,-2.8876618337084503
872,Cloud,Kansas,20029,-1.5573053417241665
873,Coffey,Kansas,20031,-1.9512942842405463
874,Comanche,Kansas,20033,-2.5850603750174908
875,Cowley,Kansas,20035,0.5821742093316172
876,Crawford,Kansas,20037,0.39331571712788765
877,Dickinson,Kansas,20041,-1.2015964487322208
878,Doniphan,Kansas,20043,-1.773244083837055
879,Douglas,Kansas,20045,-0.3988087048206936
880,Edwards,Kansas,20047,-1.138775895171763
881,Ellis,Kansas,20051,-1.1732695794111898
882,Ellsworth,Kansas,20053,-2.2964375396625543
883,Finney,Kansas,20055,5.7924126383180505
884,Ford,Kansas,20057,6.203819296028916
885,Franklin,Kansas,20059,-1.4919104038244426
886,Geary,Kansas,20061,3.750673848060581
887,Gove,Kansas,20063,-2.4750046500949496
888,Grant,Kansas,20067,2.4427655709258125
889,Gray,Kansas,20069,-0.32104278839594935
890,Greenwood,Kansas,20073,-1.9965322465145199
891,Hamilton,Kansas,20075,1.8144021019052006
892,Harper,Kansas,20077,-1.4417698065674325
893,Harvey,Kansas,20079,-1.0324437190843443
894,Haskell,Kansas,20081,1.9355959604252788
895,Hodgeman,Kansas,20083,-2.4815727322664847
896,Jackson,Kansas,20085,-0.8358541726673877
897,Jefferson,Kansas,20087,-2.0875875937777355
898,Jewell,Kansas,20089,-3.60859973022915
899,Johnson,Kansas,20091,-0.8340408944693184
900,Kearny,Kansas,20093,1.4852854484372315
901,Kiowa,Kansas,20097,-2.5041109960363372
902,Labette,Kansas,20099,0.42667910292381156
903,Lane,Kansas,20101,-2.328773155702391
904,Leavenworth,Kansas,20103,-0.08776863312102065
905,Linn,Kansas,20107,-0.4383467060520679
906,Lyon,Kansas,20111,1.609687336230416
907,Marion,Kansas,20115,-3.1289092756307677
908,McPherson,Kansas,20113,-2.132359320613875
909,Meade,Kansas,20119,1.4059552547880567
910,Miami,Kansas,20121,-1.525720986927518
911,Mitchell,Kansas,20123,-2.624337596248464
912,Montgomery,Kansas,20125,0.692643352351741
913,Morris,Kansas,20127,-2.7221019679408545
914,Morton,Kansas,20129,0.7984176079617846
915,Nemaha,Kansas,20131,-2.526162531748894
916,Neosho,Kansas,20133,0.011640802979102725
917,Ness,Kansas,20135,-1.9317328607597517
918,Norton,Kansas,20137,-0.751351109327177
919,Osage,Kansas,20139,-1.9643308254304466
920,Osborne,Kansas,20141,-2.452348852857875
921,Ottawa,Kansas,20143,-3.2049881206128914
922,Phillips,Kansas,20147,-2.0946491454457083
923,Pottawatomie,Kansas,20149,-1.3969963652840107
924,Pratt,Kansas,20151,-0.6988474507877125
925,Reno,Kansas,20155,-0.2902242775669224
926,Republic,Kansas,20157,-3.5968974991121114
927,Rice,Kansas,20159,-1.3190266314036827
928,Riley,Kansas,20161,0.3783400503125636
929,Rooks,Kansas,20163,-1.6560046106686783
930,Saline,Kansas,20169,0.22013155433049658
931,Scott,Kansas,20171,-1.154389853850283
932,Sedgwick,Kansas,20173,1.7031432470744408
933,Seward,Kansas,20175,7.289433296388533
934,Shawnee,Kansas,20177,0.494501979443417
935,Sheridan,Kansas,20179,-1.7793748893450658
936,Sherman,Kansas,20181,-0.3375520469105756
937,Smith,Kansas,20183,-3.80994541302402
938,Stafford,Kansas,20185,-1.312473485639383
939,Stanton,Kansas,20187,0.32972258190743337
940,Stevens,Kansas,20189,1.7325431569174137
941,Sumner,Kansas,20191,-1.2025010844960602
942,Trego,Kansas,20195,-3.396964161210399
943,Wabaunsee,Kansas,20197,-2.8749430633639723
944,Wilson,Kansas,20205,-0.6268025892258215
945,Woodson,Kansas,20207,-1.9462529854252915
946,Wyandotte,Kansas,20209,5.167591322365129
947,Adair,Kentucky,21001,-1.9819867262136392
948,Allen,Kentucky,21003,-1.2635339271286292
949,Anderson,Kentucky,21005,-1.5182457499910902
950,Ballard,Kentucky,21007,-1.517433110444567
951,Barren,Kentucky,21009,-0.21790897205000193
952,Bath,Kentucky,21011,-0.7003676709584948
953,Bell,Kentucky,21013,0.3770797934256799
954,Boone,Kentucky,21015,-0.6078262901154338
955,Bourbon,Kentucky,21017,0.3497677865759829
956,Boyd,Kentucky,21019,-0.9715074077377328
957,Boyle,Kentucky,21021,-1.3661720329150158
958,Bracken,Kentucky,21023,-1.4830944738360403
959,Breathitt,Kentucky,21025,-0.2572189905427772
960,Breckinridge,Kentucky,21027,-1.856632802270601
961,Bullitt,Kentucky,21029,-1.599825198873
962,Butler,Kentucky,21031,-0.3390093949203863
963,Caldwell,Kentucky,21033,-0.9903461728679707
964,Calloway,Kentucky,21035,-1.3738875933567232
965,Campbell,Kentucky,21037,-1.3865397152695684
966,Carlisle,Kentucky,21039,-2.0365475853425954
967,Carroll,Kentucky,21041,1.5478294116621742
968,Carter,Kentucky,21043,-0.9329105225082172
969,Casey,Kentucky,21045,-1.9886685124252221
970,Christian,Kentucky,21047,2.6422291751103884
971,Clark,Kentucky,21049,-0.5817650717437715
972,Clay,Kentucky,21051,0.6813477133223692
973,Clinton,Kentucky,21053,-0.49938734900776377
974,Crittenden,Kentucky,21055,-2.2438795308251005
975,Cumberland,Kentucky,21057,-1.4738177886201187
976,Daviess,Kentucky,21059,-0.06179764397649077
977,Edmonson,Kentucky,21061,-2.602487105988486
978,Elliott,Kentucky,21063,0.006974532198073047
979,Fayette,Kentucky,21067,0.7519526776479241
980,Fleming,Kentucky,21069,-0.7372808396423629
981,Floyd,Kentucky,21071,-0.7874378272467837
982,Franklin,Kentucky,21073,-0.5374984506206283
983,Fulton,Kentucky,21075,1.1482925479176758
984,Gallatin,Kentucky,21077,0.06921141944999298
985,Garrard,Kentucky,21079,-1.1274842598011212
986,Grant,Kentucky,21081,0.6399063746505826
987,Graves,Kentucky,21083,-0.010941101423089732
988,Grayson,Kentucky,21085,-1.5839046017938054
989,Green,Kentucky,21087,-1.957692411499086
990,Greenup,Kentucky,21089,-1.8924832696336142
991,Hancock,Kentucky,21091,-1.1934121735294572
992,Hardin,Kentucky,21093,0.7082990923342585
993,Harlan,Kentucky,21095,-0.4406652266363289
994,Harrison,Kentucky,21097,-0.6473755987692611
995,Hart,Kentucky,21099,-0.7333168319981682
996,Henderson,Kentucky,21101,0.542928170052348
997,Henry,Kentucky,21103,-0.7437534047716106
998,Hickman,Kentucky,21105,-1.9500904381065614
999,Hopkins,Kentucky,21107,-0.3074982938297461
1000,Jackson,Kentucky,21109,-0.9568241372634962
1001,Jefferson,Kentucky,21111,0.7740392714529221
1002,Jessamine,Kentucky,21113,0.41426428591677605
1003,Johnson,Kentucky,21115,-1.2371455777676914
1004,Kenton,Kentucky,21117,-0.3352775667859226
1005,Knott,Kentucky,21119,-0.945592144205607
1006,Knox,Kentucky,21121,0.6382833872099601
1007,Larue,Kentucky,21123,-0.3126543000915727
1008,Laurel,Kentucky,21125,-0.46374523878507307
1009,Lawrence,Kentucky,21127,-1.600839704405356
1010,Lee,Kentucky,21129,-1.0809207445346247
1011,Leslie,Kentucky,21131,-1.571480522507501
1012,Letcher,Kentucky,21133,-0.6705183648976144
1013,Lewis,Kentucky,21135,-1.180897353799275
1014,Lincoln,Kentucky,21137,-0.28400310802064904
1015,Livingston,Kentucky,21139,-2.4250034169060966
1016,Logan,Kentucky,21141,-0.43785072866386715
1017,Lyon,Kentucky,21143,-3.2127371860168306
1018,Madison,Kentucky,21151,-0.9061647487027401
1019,Magoffin,Kentucky,21153,0.3135284275441377
1020,Marion,Kentucky,21155,0.08809682777307672
1021,Marshall,Kentucky,21157,-2.494405749498064
1022,Martin,Kentucky,21159,-1.2225692133587283
1023,Mason,Kentucky,21161,-0.060915181078019284
1024,McCracken,Kentucky,21145,0.1456912100855605
1025,McCreary,Kentucky,21147,-0.16156275615272592
1026,McLean,Kentucky,21149,-1.4266188043161057
1027,Meade,Kentucky,21163,-0.8827654154209451
1028,Menifee,Kentucky,21165,-1.1058683264620863
1029,Mercer,Kentucky,21167,-1.158535328798322
1030,Metcalfe,Kentucky,21169,-0.7874924839776826
1031,Monroe,Kentucky,21171,-0.9426165446689853
1032,Montgomery,Kentucky,21173,0.41235875792486326
1033,Morgan,Kentucky,21175,-0.5117874024446774
1034,Muhlenberg,Kentucky,21177,-1.0629855465353837
1035,Nelson,Kentucky,21179,-0.6195349316094966
1036,Nicholas,Kentucky,21181,-0.7470975907580393
1037,Ohio,Kentucky,21183,-0.6638036194391732
1038,Oldham,Kentucky,21185,-1.8711306101379435
1039,Owen,Kentucky,21187,-0.9867449901402126
1040,Owsley,Kentucky,21189,0.9174654546820106
1041,Pendleton,Kentucky,21191,-1.9952174152191424
1042,Perry,Kentucky,21193,0.08995772787188673
1043,Pike,Kentucky,21195,-1.1363710160656293
1044,Powell,Kentucky,21197,-0.10053440138562063
1045,Pulaski,Kentucky,21199,-0.28023867307473305
1046,Rockcastle,Kentucky,21203,-1.1765020992416164
1047,Rowan,Kentucky,21205,-0.7698480669451844
1048,Russell,Kentucky,21207,-0.3481597460172357
1049,Scott,Kentucky,21209,-0.2342242615945804
1050,Shelby,Kentucky,21211,0.5055892391261078
1051,Simpson,Kentucky,21213,-0.7103300790266738
1052,Spencer,Kentucky,21215,-1.6363977703008814
1053,Taylor,Kentucky,21217,0.3288191882471529
1054,Todd,Kentucky,21219,0.21217333028922378
1055,Trigg,Kentucky,21221,-1.009916391988341
1056,Trimble,Kentucky,21223,-1.0366798336354668
1057,Union,Kentucky,21225,-0.7272581977209398
1058,Warren,Kentucky,21227,0.9050694663076574
1059,Washington,Kentucky,21229,-0.9005391247303113
1060,Wayne,Kentucky,21231,-0.9424431746598297
1061,Webster,Kentucky,21233,-0.2260389972196427
1062,Whitley,Kentucky,21235,-0.6778398200312303
1063,Wolfe,Kentucky,21237,0.4729563216255792
1064,Woodford,Kentucky,21239,-0.8587516992450898
1065,Acadia,Louisiana,22001,2.0809719161175915
1066,Allen,Louisiana,22003,1.5098280347873845
1067,Ascension,Louisiana,22005,1.1955254779693474
1068,Assumption,Louisiana,22007,0.8791005915008914
1069,Avoyelles,Louisiana,22009,1.9995056013122596
1070,Beauregard,Louisiana,22011,0.47890108092323147
1071,Bienville,Louisiana,22013,1.8436945800823257
1072,Bossier,Louisiana,22015,1.5878812746962396
1073,Caddo,Louisiana,22017,2.6435373865393466
1074,Calcasieu,Louisiana,22019,1.633386770541271
1075,Caldwell,Louisiana,22021,0.9172117358590035
1076,Cameron,Louisiana,22023,-2.102706887556465
1077,Catahoula,Louisiana,22025,0.8437291725856534
1078,Claiborne,Louisiana,22027,2.1039755360726278
1079,Concordia,Louisiana,22029,2.8748083065732155
1080,De Soto,Louisiana,22031,2.2243948026135265
1081,East Baton Rouge,Louisiana,22033,2.2541884960050154
1082,East Carroll,Louisiana,22035,5.360294387483109
1083,East Feliciana,Louisiana,22037,1.1951136062795777
1084,Evangeline,Louisiana,22039,2.5790297357803253
1085,Franklin,Louisiana,22041,2.1577508280156867
1086,Grant,Louisiana,22043,0.3152338756165634
1087,Iberia,Louisiana,22045,3.0159785640023
1088,Iberville,Louisiana,22047,2.162336035752806
1089,Jackson,Louisiana,22049,1.5198927896270007
1090,Jefferson,Louisiana,22051,2.102925711515262
1091,Jefferson Davis,Louisiana,22053,1.890518498208762
1092,LaSalle,Louisiana,22059,0.31209860304918047
1093,Lafayette,Louisiana,22055,1.7539031532209919
1094,Lafourche,Louisiana,22057,0.9808664184891623
1095,Lincoln,Louisiana,22061,2.51915240340211
1096,Livingston,Louisiana,22063,0.21214229190166004
1097,Madison,Louisiana,22065,4.50076408935587
1098,Morehouse,Louisiana,22067,2.382986063958338
1099,Natchitoches,Louisiana,22069,2.4778751960130405
1100,Orleans,Louisiana,22071,3.19259034797613
1101,Ouachita,Louisiana,22073,2.5991499704048495
1102,Plaquemines,Louisiana,22075,2.5165084132404325
1103,Pointe Coupee,Louisiana,22077,1.4508562333131858
1104,Rapides,Louisiana,22079,2.262960194107579
1105,Red River,Louisiana,22081,1.4782118636070467
1106,Richland,Louisiana,22083,1.9631895054232447
1107,Sabine,Louisiana,22085,1.3105002156348433
1108,St. Bernard,Louisiana,22087,2.518291992693899
1109,St. Charles,Louisiana,22089,1.0939845961812709
1110,St. Helena,Louisiana,22091,1.7833393626306755
1111,St. James,Louisiana,22093,1.3780579810683187
1112,St. John the Baptist,Louisiana,22095,2.38447470605723
1113,St. Landry,Louisiana,22097,3.1966922166284664
1114,St. Martin,Louisiana,22099,1.8196470064547887
1115,St. Mary,Louisiana,22101,2.539811278746084
1116,St. Tammany,Louisiana,22103,-0.2698544731334737
1117,Tangipahoa,Louisiana,22105,1.96489325022847
1118,Tensas,Louisiana,22107,2.469011777079424
1119,Terrebonne,Louisiana,22109,2.2535323419652165
1120,Union,Louisiana,22111,1.0762777055996835
1121,Vermilion,Louisiana,22113,1.5000936684091535
1122,Vernon,Louisiana,22115,1.870166021438408
1123,Washington,Louisiana,22117,1.6001727623187423
1124,Webster,Louisiana,22119,1.2432063335575139
1125,West Baton Rouge,Louisiana,22121,1.8324903863607298
1126,West Carroll,Louisiana,22123,0.9375173367511478
1127,West Feliciana,Louisiana,22125,1.2682301459339682
